sourceFilename,examRank,questionNumber,page,classificationStatus,primaryTopicId,primarySubtopicId,confidence,matchedTerms,outOfScopeMatches,crossWaveDuplicate,style,stemExcerpt,questionHash
EBSERH analista_de_tecnologia_da_informacao.pdf,25,52,14,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Balanced Scorecard (BSC) é uma metodologia de medição e gestão de desempenho que desenvolvida em 1997 Robert Kaplan e David Norton. As perspectivas em que o BSC está baseado são (A) econômica, processos e aprendizado. (B) financeira, processos internos e desenvolvimento. (C) financeira, cliente, processos internos, apr",c850da80ff605b5fb46f7bd765eba1aee276e83250c372509f4605d63632af6f
EBSERH analista_de_tecnologia_da_informacao.pdf,25,53,14,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-nosql,0.79,NoSQL,,False,ASSERTION_SET,"Puppet (versão 8.10.0) é uma ferramenta de automação que possui código-aberto que ajuda tanto administradores quanto os DevOps no gerenciamento e automatização das configurações de servidores. Com relação ao Puppet, avalie afirmativas a seguir. I. É configurado em uma arquitetura agente-servidor, onde um nó primário (s",8c9425207a2434655c4f69d77d7c42a4e88fdacb8fc5e864cb4a7837c71685b9
EBSERH analista_de_tecnologia_da_informacao.pdf,25,54,14,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-seguranca,dp26-p3-esp-si-acesso,0.89,Acesso/autenticação,,False,DIRECT_KNOWLEDGE,Apache Web Server (versão 2.4) oferece importantes recursos de autenticação de usuários que tentam acessar uma aplicação Web e autorização para que o usuário tenha permissão de realização a ação desejada. Ele oferece aos administradores três grupos de controles para operacionalizar os processos de autenticação e autori,0ff100caea1b3c26d07b4d0af251984b368edf0c05adac60cd4beae2bcd1db31
EBSERH analista_de_tecnologia_da_informacao.pdf,25,55,15,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.69,HTML/CSS/Ajax,,False,DIRECT_KNOWLEDGE,"Analise a mensagem request HTTP exibida a seguir. GET /somedir/page.html HTTP/1.1 Host: www.someschool.edu.br Connection: close User-agent: Mozilla/5.0 Accept-language: br Considerando a pilha de protocolos TCP/IP, é correto afirmar que, de acordo com a mensagem, o protocolo nela indicado é da camada de (A) redes. (B) ",0dc108b859d056094c56e8db5f27e532dc615866e86ee8f2bbaaa9a2be856bc0
EBSERH analista_de_tecnologia_da_informacao.pdf,25,56,15,UNCLASSIFIED,,,0.4625,,,False,DIRECT_KNOWLEDGE,"Aplicativos de software ou scripts que executam tarefas sob comando de terceiros, permitindo que um invasor assuma remotamente o controle total do computador afetado, em que a máquina comprometida também pode ser chamada de zumbi são rotulados pelo termo: (A) web drive-by. (B) backdoor. (C) scraper. (D) trojan. (E) bot",66f2240be8b5c04ece419f63ab8f9b62303d5beac71ac7e5e34e0860382b2d89
EBSERH analista_de_tecnologia_da_informacao.pdf,25,57,15,UNCLASSIFIED,,,0.49,,,False,DIRECT_KNOWLEDGE,Observe a figura a seguir. O esquema de modelagem multidimensional usado é do tipo (A) floco de neve. (B) cubo olap. (C) simétrico. (D) snapshot. (E) estrela.,ee99be3dcb2d88046d18ab25163eb952a106ddd5c2451f2393310775f04a9115
EBSERH analista_de_tecnologia_da_informacao.pdf,25,58,15,UNCLASSIFIED,,,0.0,,,False,ASSERTION_SET,"O prontuário eletrônico do paciente (PEP) é um repositório de informações eletrônicas mantidas ao longo da vida de um indivíduo. Nele estão armazenadas as informações de saúde, clínicas e administrativas, originadas das ações das diversas categorias profissionais que compõem a Atenção Primária à Saúde (APS). Com relaçã",1070c4e085906325e2919db7c1b6652bd8171d48d54818a47abae27a756a5f26
EBSERH analista_de_tecnologia_da_informacao.pdf,25,60,16,UNCLASSIFIED,,,0.49,,,False,ASSERTION_SET,"A Portaria nº 2.073, de 31 de agosto de 2011, regulamenta o uso de padrões de interoperabilidade e informação em saúde para sistemas de informação em saúde no âmbito do Sistema Único de Saúde (SUS) nos níveis Municipal, Distrital, Estadual e Federal e para os sistemas privados e do setor de saúde suplementar. Com base ",fce191269351323b0969de604ee281b4c769ce5eb94b099b11ae42e2a0abd29d
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,1,3,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Observe o seguinte diálogo entre mãe e filha, quando esta volta do cabeleireiro: Mãe: “O que é que houve? Você acabou não indo?” A recomendação sobre a língua escrita que foi seguida nessa pergunta feita pela mãe é que sua fala: (A) seja o mais informativa que requeira o propósito da conversação; (B) seja a expressão d",a5b476624d20067a7b2be339f2f711d0228f2ff5caeac2b2027ed5496056045e
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,2,3,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Observe agora um pequeno cartaz na porta de um estacionamento no centro da cidade, voltado para a rua: SAÍDA DE VEÍCULOS OBRIGADO Nesse cartaz, a finalidade maior é: (A) solicitar que não se estacione na saída; (B) alertar para o perigo de atropelamento; (C) avisar que a entrada é localizada em outro lugar; (D) agradec",d899a68a88eb15df05af022894d9caf79f13200c8456dde701d93077977fe923
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,3,3,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,Abaixo estão cinco enunciados seguidos de uma pressuposição necessária para que ele faça sentido; a frase que mostra uma pressuposição adequada é: (A) Heitor lamenta que os pais de sua namorada viajem neste final de semana / A viagem a ser realizada é pouco demorada; (B) Dois amigos meus vão a São Paulo no próximo domi,546843a509ccfc4d40ba0d960cc9f67ff0525f8afa9910941c8e707c79852285
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,4,3,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Observe a seguinte situação: Guilherme, que está viajando, pede a Magda, por e-mail, que compre para ele uma revista e verifique se foi publicado corretamente o artigo que ele havia escrito e, se isso ocorreu, que lhe envie. Alguns dias depois, Magda responde: “Não me esqueci da revista. Já a comprei.” Ocorre nessa sit",390e3471f006d4e5acbef289a574c4d946398fefa9c0c5cec60db3b64ce6a219
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,5,3,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Observe a seguinte situação comunicativa: “Roberto envia a Viviane, uma escritora consagrada, um conto escrito por ele, para que ela lhe dê sua opinião. Ao ler o conto, no qual a protagonista é uma caricatura dela mesma, responde a Roberto: ‘Seu conto está muito bom. Estou aliviada de que não tenha sido escrito para pu",21388b2d5eefb876afc2747613df1f37e9816a17edd4a12fca0f499c0fd0c1bf
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,6,3,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Uma das boas qualidades de um texto é a relevância da informação prestada; imagine que este concurso já foi realizado e que jornais de Rondônia publiquem, logo após as provas, informações sobre ele para os candidatos; nesse caso, a notícia mais relevante seria: (A) aumento do número de vagas; (B) entrevistas com os can",baa6c9473cccce933d6ce8f4a7f62de1e1ba009bc265520247f4a45e83667027
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,7,3,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Observe as seguintes frases de e-mails, prestando atenção ao emprego de diminutivos: 1. João está bem, mas deve tomar cuidadinho. 2. Estou um pouquinho cheio deste trabalho. 3. Ela faz uma coisinha qualquer e logo a mãe baba. 4. Pouco a pouco vou aprendendo um pouquinho mais. O que se pode depreender do emprego desses ",5fd39a97b1ad11f18638d2398d7b86c58fcff7d69725fcc65231958e84f18d63
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,8,3,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Os pronomes pessoais podem mostrar valor anafórico (quando se referem a algo já presente no texto) ou dêitico (quando se referem a elementos da situação de comunicação). A opção em que o pronome sublinhado tem valor dêitico é: (A) O pagamento, não se deve esperá-lo para tão cedo. (B) Os maridos cuidam das mulheres quan",8feb69249b193e927406b91de2a74df3fb63d6aa8ec12e2f95f7541d2ac0d34e
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,9,4,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"“Chamou Carlos e lhe disse: Amanhã irei ver você.” Nesse segmento, “Amanhã irei ver você” é exemplo de discurso direto; colocando a frase em discurso indireto precedido da forma verbal “disse”, a forma adequada seria: (A) que irá vê-lo amanhã; (B) que iria vê-lo no dia seguinte; (C) que iria ver você amanhã; (D) que ir",6fbc27cd6e1083db2dbbbffe45ba58eb3c3a0dd2c04a0718003d003a679fdc95
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,10,4,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Eis o texto de um e-mail, enviado a uma ex-namorada: “As fotografias estão ótimas; acho que perdi bons momentos; vou ver se qualquer dia desses envio uma foto minha para você, você sabe que eu não gosto de tirar fotos”. A marca linguística que está presente nesse pequeno texto é: (A) a formalidade da linguagem empregad",765f6344faaa13ac22b1c24f98117be2a8549a1c3234cb26969040919bea9364
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,11,4,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Um pai envia do interior do estado uma mensagem para seu filho, na capital: “Filho, vou até aí na segunda-feira só para almoçar com você!” Nesse caso, o termo SÓ tem o mesmo valor em: (A) Briguei com ele só porque ele a ofendeu; (B) Só por causa de dez reais, não precisava tudo isso; (C) Só para almoçar, eu levei mais ",491a5742bfe406e92a8d71781c1da9a9e0076f5b38e49a5f71761b792688a4eb
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,12,4,UNCLASSIFIED,,,0.0,,,False,CONCEPT_COMPARISON,"Um comentário crítico sobre um filme dizia: “O filme é bom, MAS um pouco lento e monótono!”. A frase abaixo em que o termo MAS apresenta idêntico significado ao desse caso é: (A) Tem muito dinheiro, mas é muito infeliz. (B) Mas por que ela não veio? (C) Não só ele mas também ela compareceu. (D) Mas você é muito maluco,",7b0196888e111542424c81ee7b1f25aa95bf13945f3d24da3958dbc377e7935e
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,13,4,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"O dicionário de sinônimos de Antônio Houaiss mostra os seguintes para o verbo puxar: absorver, apertar, aproximar, ofegar, arrancar, destacar, bajular etc. Em todas as frases abaixo foi empregado o verbo puxar; aquela frase em que seria adequado o emprego de aproximar é: (A) Esse material puxa a tinta; (B) A música pux",3ee3e11951ed856cbbebbe8394115dbb6d2c45642a2f9fe7fc337b28e46e3065
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,14,4,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Em todas as frases abaixo foram empregadas formas do tempo verbal do imperfeito (indicativo ou subjuntivo); a frase em que essa forma verbal tem o valor de ação passada dentro da qual ocorre outra é: (A) Minha filha tinha uma postura muito elegante; (B) Enquanto dormia, roubaram o relógio dela; (C) Eles pensavam visita",b40bc5b06f0352ca28817c56163d8ecdc7b5cbdaa764c4ae8d46d1c898caa0ad
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,15,4,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"A frase abaixo em que o verbo trabalhar pode adquirir sentido positivo ou negativo, conforme a situação comunicativa, é: (A) Aqui se vem para trabalhar; (B) Nesta escola se trabalha duro; (C) Ela trabalha fora todos os dias da semana; (D) Nada temos feito além de trabalhar; (E) Ele trabalha muito bem a pedra em suas es",33dfcb5f348ff78b58194c852725331982b27825933bc1e0ecdcd9bd0e6c8ecb
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,16,4,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Imagine um país de grande número de imigrantes, que mandam dinheiro para seus países de origem. Numa campanha publicitária, que se refere ao trabalho dos Correios, aparecem frases diferentes com o verbo mandar, utilizando duplo significado desse verbo: comandar ou enviar. A frase em que só há um desses significados pos",eeb0e2a9154ef6501ba213951300ed5db3054077a863788f82f874f80a4f02d1
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,17,4,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Segundo estudos teóricos, para que um texto conversacional seja eficiente, é necessário que ele respeite a máxima de quantidade, ou seja, que sua contribuição seja tão informativa quanto requeira o propósito da conversação. Imagine que as frases abaixo, sobre a palavra amigo, estejam presentes em conversa entre dois am",2b65283cf526a7c914fef057cc1b81830c14cd030e524573d472786056d8a013
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,18,5,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Observe o seguinte diálogo, presente numa tira da célebre Mafalda, em que uma amiga da mãe conversa com elas: - Amiga: Ah, então esta é a tua filha? Que bonitinha! - Amiga: (dirigindo-se a Mafalda) Então, de quem você gosta mais: do papai ou da mamãe? - Mafalda: A senhora quer uma resposta standard ou uma resposta mais",08dba2c230c0bd326c6618a1a2a87b514ece7833a7d5128eee170c20d046da3e
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,19,5,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Um fabricante de ração para animais colocou no anúncio dessa comida a seguinte frase: “A qualidade de nossos produtos é tão boa que qualquer animal se dá conta”. Sobre essa frase publicitária, é correto afirmar que: (A) ocorre a valorização do produto por meio de uma comparação; (B) a mesma expressão pode referir-se de",9e76db270aa9cb8fd47e5521ade4f42e1935a40f1ccfca8e513e79003d65fc50
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,20,5,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,Um diálogo entre amigos: O Roberto já chegou aqui? Ainda está esperando os amigos no bar. (A) o advérbio já indica que a ação terminará em breve; (B) o advérbio ainda indica que a ação está em processo; (C) o advérbio já na primeira frase indica que Roberto chegou antes do previsto; (D) a segunda frase mostra que Rober,399d11dc2c221fef79317961a4cc489bb9f467edd57923b40864fba794759f88
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,21,5,UNCLASSIFIED,,,0.0,,,False,CONCEPT_COMPARISON,"Um estudante e um professor, que haviam marcado uma reunião de estudos após as aulas, se encontram no corredor e travam o seguinte diálogo: - Estudante: Oi, Paulo, você vai estar no seu gabinete amanhã às três horas, não é? - Professor: Bom, não sei... - Estudante: Mas, o senhor... (se afasta, contrariado) Sobre essa c",d0fba7763a158b52e9e6ac31778160cf2bae7529a24d504b26bc57b33f487293
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,22,5,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"A frase abaixo que mostra a presença do discurso indireto livre é: (A) Passageiros e parentes estavam na plataforma. Adeus, meu filho. O trem teve sua chegada anunciada pelo alto-falante; (B) Todos os passageiros carregavam malas e reclamavam bastante do calor; (C) O trem chegou buzinando de forma estridente. Todos se ",df33f71654315ab179cbdd78d19b94400fba902fba7816c3e1fdb460e38fabb6
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,23,5,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Observe a seguinte situação: Um casal espera, há mais de uma hora, pelo pedido de comida; no meio da conversa dos dois, a frase que deve ser encarada como ironia é: (A) Puxa vida! Que demora! (B) Já estou aborrecido. Vou falar com o gerente! (C) Espero que, pelo menos, a comida venha saborosa! (D) Que rápido é o serviç",caad57906f7bd58f5f23496317f80a6ce53acd44f5a8a9ccb9c568671f7c4fdb
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,24,6,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"O futuro da Amazônia nas próximas décadas será contado pelo Brasil, pois ele abriga dois terços da Floresta Amazônica. A preservação de sua biodiversidade é uma ação que tem repercussões socioeconômicas em âmbito nacional e também global. Assinale a afirmativa que descreve corretamente o impacto de uma política de prot",a9cc40a41b0a9a21e3ce1c8076cbc3f584cab7d3675a9b360b0ea44aae417a2e
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,25,6,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Em 2019, três meses após o desastre em Brumadinho (Minas Gerais), ocorreu o rompimento de duas barragens de decantação em uma área de extração de cassiterita na cidade de Machadinho d’Oeste, no Vale do Jamari, em Rondônia. A cassiterita é o principal minério do estanho, elemento químico usado em ligas metálicas pela in",7d0edd3f4b9b1104bdacdac07f27c0c1d0161ff4d0f74c2e2d4818abc0a8a7e3
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,26,6,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"A respeito da evolução política de Rondônia, analise as afirmativas a seguir, assinalando V para a(s) verdadeira(s) e F para a(s) falsa(s). ( ) Em 1943, foi constituído o Território Federal do Guaporé, com capital em Porto Velho, a partir do desmembramento de parte do Mato Grosso e do Amazonas, e faz referência ao rio ",ecf14d0ae9cea61cd7b29660c5ba18216967978ad17780f83a1a6fa7553c1753
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,27,6,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"A rede hidrográfica de Rondônia é representada pelo rio Madeira e seus afluentes, que formam sete bacias hidrográficas. A respeito do comprometimento das principais bacias da região, a Secretaria de Estado do Desenvolvimento Ambiental (Sedam) lança um alerta sobre os desafios quanto à redução do volume de água dos rios",3fd844098988bff76d9d55f3c710d7cacad1001ae3224b7bf3a13f7ba0f0f26e
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,28,7,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"A respeito do desenvolvimento da agricultura em Rondônia, analise as afirmativas a seguir, assinalando V para a(s) verdadeira(s) e F para a(s) falsa(s). ( ) O desenvolvimento mais sistemático das atividades agrícolas ocorreu nos anos 1970, a partir de projetos de colonização do governo federal, através do Instituto Nac",cae1e743e717d18a3822e3f2e509f7f0b6e1253f64347d96f8ab31675965b2de
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,29,7,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Entre os interesses envolvidos na delimitação do território rondoniense no período colonial, é importante destacar: (A) a preocupação da Coroa lusa com a conquista e manutenção da região amazônica, que levou ao financiamento da expedição de Gonzalo Pizarro e Francisco de Orellana; (B) a expulsão dos holandeses do Maran",482368a6e95fbfe43e427cc84d408ceab68ad84a3c9277dadbe31889c974e853
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,30,7,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Dentre os sistemas gerais de circulação atmosférica de destaque para Rondônia, assim como para a Amazônia como um todo, responsáveis pelos padrões hidrológicos e climáticos, vale ressaltar o sistema meteorológico que atua nos trópicos, onde se encontram os ventos nordeste e leste, conhecidos como anticiclone dos Açores",7f0cb4893c2d415eeeb360a133f8440e601d330ffc36209a0353cbaf1ea3c35e
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,31,7,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-mobile-lowcode,0.89,Mobile,,False,DIRECT_KNOWLEDGE,"Analise o código Kotlin exibido a seguir. fun main() { val classe = ? val resposta = when (classe) { 1 -> ""Premium"" 2 -> ""Superior"" 3 -> ""Econômica"" 4, 5 -> when (classe % 2 == 0) {true -> ""Gold"" false -> ""Iron""} else -> ""Dado inválido."" } println(resposta) } O par que indica corretamente o valor a ser atribuído à vari",6c2952bf5904fe39e705626b3a9e01e84525357793e42ca9a1794b333b381f1c
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,32,7,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-mobile-lowcode,0.89,Mobile,,False,ASSERTION_SET,"No contexto do ambiente Android, considere as seguintes afirmativas a respeito do SQLite. I. Deve ser utilizado com o apoio de um servidor de bancos de dados separado. II. Suporta transações (ACID). III. Sua instalação requer cuidados, haja vista o número de arquivos que devem ser preparados. Está correto o que se afir",c559b837dfe6280ee3974a92c627ebe18b7fb947a3482465c691ab25fb8db4a9
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,33,7,UNCLASSIFIED,,,0.49,,,False,DIRECT_KNOWLEDGE,"João precisa codificar uma função f(A), onde A é um array unidimensional de números inteiros, que deve retornar o maior valor armazenado em A. A complexidade de um algoritmo eficiente para a função f, para um array com n (n 1) elementos, deveria ser: (A) O(1) (B) O(log n) (C) O(n) (D) O(n log n) (E) O(n2)",98ac1653af09c45d8f91a63964056d7a24e7a06076578b21dab4e562c22059b1
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,34,8,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Na implementação de tabelas Hash, quando as chaves não são perfeitamente distribuídas, é preciso lidar com as potenciais colisões que ocorrem quando: (A) o espaço de endereçamento é superior ao número de chaves armazenadas; (B) duas ou mais chaves têm o mesmo índice na tabela; (C) as chaves são exclusivamente numéricas",3f315d06438e9fecd4f17b6b36cadf40832449b296727eee7754ffe8f80d4158
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,35,8,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,A operação lógica sobre operandos binários (bitwise) 00111001 xor 11000001 produz o valor: (A) 00000110 (B) 11111001 (C) 11111111 (D) 11111000 (E) 01111110,cedf5a895bfac1ed104bbb0dafdafb9a151035b80ad64b572702d91a55d37631
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,36,8,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Considere a lista duplamente encadeada exibida a seguir. (1, 3, 0, “Verde”) (2, 4, 3, “Azul”) (3, 2, 1, “Amarelo”) (4, 0, 2, “Vermelho”) Cada elemento pertencente à lista é representado por uma quádrupla, com o seguinte formato: (<id>, <id do anterior>, <id do seguinte>, <conteúdo>). A ordem do conteúdo dos componentes",8816e273a3d0142d3f2c8de9aa06e96e7235030cf625878df96cd3f206d19b0d
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,37,8,UNCLASSIFIED,,,0.0,,Sintaxe de linguagem Python não listada,False,DIRECT_KNOWLEDGE,"Analise o código Python 2.7 a seguir. def xpto (n1, n2): while n1 != n2: if (n1 < n2): n2 = n2 - n1 else: n1 = n1 - n2 return n1 print xpto(50,5) O valor exibido pelo comando print é: (A) 0 (B) 1 (C) 5 (D) 10 (E) 50",807dddb6a3539283fdde3f0407c6854a234fb97a9f702802698bef6b45187083
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,38,8,UNCLASSIFIED,,,0.49,,,False,DIRECT_KNOWLEDGE,"Considere a função xpto em código JavaScript. function xpto (s) { let text = """" for (const x of s) { text = x + text; } return text; } A expressão xpto(""banana"" + ""laranja"") retorna: (A) lbaarnaannjaa (B) banalaranja (C) laranjabanana (D) ajnaralananab (E) ananabajnaral",d8042970414853ac8fa9676960c6a095409f3cbf845c7650b20f067c48f386b4
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,39,8,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Na plataforma .ASP é possível estabelecer uma estrutura de página com um layout comum, de forma que as páginas individuais sejam encaixadas, tornando a manutenção dos sites mais simples. Esse recurso é denominado: (A) ASP Header; (B) ASP Frame; (C) HeaderPage; (D) Master Page; (E) PageFrame.",a9a698f25c3003d7e3a7eb68f39ababe0f2871a882447d60031e8dfacec3993e
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,40,9,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"No contexto da jQuery, o código $(document).ready(){ ..... }) previne que as funções jQuery sejam executadas antes da carga total da página. A primeira linha desse script pode ser substituída por um método mais abreviado: (A) $(begin{ (B) $(function(){ (C) $(go(){ (D) $(main{ (E) $(ready(){",53618b5abbb728ba5131876745e23a8affe6dd018f09e3221fb8e2832cb202da
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,41,9,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.89,HTML/CSS/Ajax,,False,CONCEPT_COMPARISON,"No contexto do CSS, considere os seguintes seletores. h1, xxxx .xxxx, #d345 #xxxx xxxx:hover A lista que indica corretamente a natureza do objeto correspondente ao símbolo “xxxx” em cada linha, respectivamente, é: (A) classe xxxx / tag <xxxx> / classe xxxx / classe xxxx (B) classe xxxx / classe xxxx / classe xxxx / tag",a5557f47a33360beaf48ff1538ae3e45f1ba8526d7041ced65ea46c35119f12c
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,42,9,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.89,HTML/CSS/Ajax,,False,DIRECT_KNOWLEDGE,"No contexto do HTML, a sintaxe correta para um comentário, delimitando um trecho que NÃO deve ser exibido pelo browser, é: (A) <-- Texto do comentário --> (B) !--Texto do comentário > (C) <-Texto do comentário -> (D) <!--Texto do comentário --> (E) <--Texto do comentário --/>",65ad6133ad1011d6234e0536154e36cea27511fb8f4bf047efb736452d25ebcc
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,45,9,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"No contexto da implementação de bancos de dados, o acrônimo ACID denota o conjunto de propriedades que devem ser observadas por sistemas transacionais. Essas quatro propriedades são: (A) Amorfabilidade, Concorrência, Integridade e Durabilidade; (B) Atomicidade, Consistência, Isolamento e Durabilidade; (C) Atualização, ",7e3e5df4adc2c332bdd914d824bd5b5eea8239ec2479da2e20dfb48d9d965aa2
analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,26,46,9,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sql,0.8,SQL,,False,DIRECT_KNOWLEDGE,"Considere uma tabela de banco de dados T1, com colunas A e B, e outra, T2, com colunas C e D. A coluna A constitui a chave primária de T1. Não há chave primária em T2. Há n1 registros em T1 e n2 registros em T2, n1 > 0 e n2 > 0. Considere ainda o comando SQL a seguir. select distinct A from T1 right join T2 on T1.A=T2.",5099253f402c7ea930054fea4874283b4239b61a9431b62777757ebf8c7ab3a2
