wave,curationPriorityBand,examRank,examTier,sourceFilename,questionNumber,page,primaryTopicId,primarySubtopicId,confidence,matchedTerms,style,stemExcerpt,questionHash,reviewDecision,reviewNote
wave2,P2_HIGH,26,B - alta,analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,42,9,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.89,HTML/CSS/Ajax,DIRECT_KNOWLEDGE,"No contexto do HTML, a sintaxe correta para um comentário, delimitando um trecho que NÃO deve ser exibido pelo browser, é: (A) <-- Texto do comentário --> (B) !--Texto do comentário > (C) <-Texto do comentário -> (D) <!--Texto do comentário --> (E) <--Texto do comentário --/>",65ad6133ad1011d6234e0536154e36cea27511fb8f4bf047efb736452d25ebcc,PENDING,
wave2,P2_HIGH,26,B - alta,analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,63,13,dp26-p3-esp-seguranca,dp26-p3-esp-si-acesso,0.84,Acesso/autenticação,SCENARIO,"Roberto foi contratado por uma empresa para implementar uma solução de segurança para proteger sua propriedade intelectual armazenada em sua rede interna, considerando os seguintes requisitos: - único ponto de entrada e saída para a rede interna, de forma que o tráfego bidirecional possa ser verificado e tenha controle",dd61866d8f0e432ff0b7f574429183d45e9d2fd421da90da4fa6c4a6d381b4ee,PENDING,
wave2,P2_HIGH,26,B - alta,analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,46,9,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sql,0.8,SQL,DIRECT_KNOWLEDGE,"Considere uma tabela de banco de dados T1, com colunas A e B, e outra, T2, com colunas C e D. A coluna A constitui a chave primária de T1. Não há chave primária em T2. Há n1 registros em T1 e n2 registros em T2, n1 > 0 e n2 > 0. Considere ainda o comando SQL a seguir. select distinct A from T1 right join T2 on T1.A=T2.",5099253f402c7ea930054fea4874283b4239b61a9431b62777757ebf8c7ab3a2,PENDING,
wave2,P2_HIGH,26,B - alta,analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,47,10,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sql,0.8,SQL,DIRECT_KNOWLEDGE,"Considere uma tabela de banco de dados R, contendo uma coluna A, numérica, que é a chave primária da tabela. Tomando como referência a sintaxe do MS SQL Server, o comando SQL que NÃO funciona para exibir o maior valor da coluna é: (A) select top 1 A from R order by 1 (B) select max(A) from R (C) select A from R where A",54f0ea1e45dad7b9b28ba8e0ad36924d621efb11a3ba4e3c8d52e86e38764c38,PENDING,
wave2,P2_HIGH,26,B - alta,analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,62,12,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-ia-dados-bigdata,0.8,Dados/Big Data,CODE_TRACE,"João é um cientista de dados que iniciou o processo de estudo dos dados de sua empresa com o objetivo de identificar um diferencial competitivo diante de seus concorrentes. Como resultado, João decidiu implementar um Big Data e hospedá-lo em um ambiente de nuvem. Diante das possibilidades dos serviços, considerando os ",f1f06254ec2ab75b6b0ca3b0406e82efaddb4a9095785a2932314e9fe79841fa,PENDING,
wave2,P2_HIGH,26,B - alta,analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,55,11,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-padroes-reuso,0.76,Padrão de projeto,DIRECT_KNOWLEDGE,Joana é a arquiteta de software da equipe de desenvolvimento de sistemas (EDS) de um tribunal e definiu a utilização do REST (REpresentational State Transfer) como estilo arquitetural para a API (Application Programming Interface) que será consumida por aplicações distintas disponibilizadas via Internet. Para atender a,2d40498cb21184080e5b28a43fac202e9865568f5302b10dd1bb23c5359c62ca,PENDING,
wave2,P2_HIGH,26,B - alta,analista_de_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,56,11,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-design-arquitetura,0.74,Containers,DIRECT_KNOWLEDGE,A equipe de desenvolvimento de sistemas de um tribunal de contas está guiando a implantação de um Webservice REST. A implantação será dividida nos seguintes grupos distintos de containers Docker: - Grupo A: responsável pela execução da aplicação do Webservice REST - Grupo B: responsável pela execução do Sistema Gerenci,eb94d5fcdcb8784236cc3251c55a254b0f93924b395ed569707cb42936608d58,PENDING,
wave2,P2_HIGH,27,B - alta,2023 DNIT analista_administrativo_tecnologia_da_informacao.pdf,62,11,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-design-arquitetura,0.98,Containers,DIRECT_KNOWLEDGE,"Com relação ao docker, avalie se as afirmativas a seguir são verdadeiras (V) ou falsas (F). ( ) Docker é uma ferramenta exclusiva para sistemas operacionais Windows. ( ) Docker é uma ferramenta de código aberto utilizada para criação e gerenciamento de containers. ( ) Docker é capaz de melhorar a portabilidade e organi",182dbcfc01958c2ff7f399cc3cfa9caec8a3619a84d4774ce9f6c15ab434709a,PENDING,
wave2,P2_HIGH,27,B - alta,2023 DNIT analista_administrativo_tecnologia_da_informacao.pdf,53,10,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sgbd,0.89,SGBD,ASSERTION_SET,"Um DBA necessita fazer backups no SGBD MariaDB, porém existem diversos recursos e formas de se executar essas ações, analise os itens a seguir. I. O programa mariadb-dump executa um backup lógico no MariaDB. É a maneira mais flexível de realizar backup e restore de dados, é uma boa opção quando o tamanho dos dados é re",b97c9d54d18d08b0b3def476fb3c76fd5fc8a85059cbf43b7471ec5f5aa7dd2c,PENDING,
wave2,P2_HIGH,27,B - alta,2023 DNIT analista_administrativo_tecnologia_da_informacao.pdf,70,13,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-ux-cms,0.89,UX/usabilidade,DIRECT_KNOWLEDGE,"Com relação às aplicações de voz e imagem em movimento (vídeo) sobre redes, avalie se as afirmativas a seguir são verdadeiras (V) ou falsas (F). ( ) A aplicação de vídeo em movimento sobre redes pode ser otimizada para reduzir a latência e melhorar a experiência do usuário. ( ) As aplicações de voz e imagem em moviment",d1ee72a6ab4d81ba865be9a8155c7ee5c8e3a5fef18a7557f2794dcc48dd2a17,PENDING,
wave2,P2_HIGH,27,B - alta,2023 DNIT analista_administrativo_tecnologia_da_informacao.pdf,68,12,dp26-p3-esp-seguranca,dp26-p3-esp-si-riscos,0.8,Riscos/ameaças,SCENARIO,"Associe os controles de segurança relacionados à solução para a segurança da informação com suas respectivas definições. 1. Firewall 2. Intrusion Detection Systems (IDS) 3. Intrusion Prevention Systems (IPS) 4. Antivírus software ( ) Previne, detecta e remove malware, incluindo vírus de computador, worms de computador,",fcf3f061301a8dc996b7c057bcebe3fa674ee1631da6e32e8caca332355b7d4b,PENDING,
wave2,P2_HIGH,27,B - alta,2023 DNIT analista_administrativo_tecnologia_da_informacao.pdf,69,12,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-padroes-reuso,0.78,Padrão de projeto,ASSOCIATION,"Relaciones as aplicações de segurança da informação com suas respectivas definições. ( ) Software que previne, detecta e remove malware, incluindo vírus de computador, worms de computador, cavalos de Tróia, spyware e adware. ( ) Uma área intermediária entre duas redes projetada para fornecer servidores e filtragem de f",3bce4689b628fb60773cdd8d2fdb2a4bd29dbeccf1545a87d1b1400ac22f25c4,PENDING,
wave2,P2_HIGH,27,B - alta,2023 DNIT analista_administrativo_tecnologia_da_informacao.pdf,49,9,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-https-tls,0.74,HTTPS/SSL/TLS,DIRECT_KNOWLEDGE,"O objetivo principal do protocolo TLS é fornecer um canal seguro entre dois pares que estão se comunicando. Com relação ao TSL, avalie se as afirmativas a seguir são verdadeiras (V) ou falsas (F). ( ) Autenticação – O lado servidor do canal é sempre autenticado; o lado do cliente é opcionalmente autenticado e a autenti",d262d39ee5565962aab3f4dd87b07f2f90badd33fb4f22c1eed32eb908768d65,PENDING,
wave2,P2_HIGH,27,B - alta,2023 DNIT analista_administrativo_tecnologia_da_informacao.pdf,60,11,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sgbd,0.69,SGBD,DIRECT_KNOWLEDGE,O utilitário do SGBD Microsoft SQL Server que faz cópia em massa de grandes quantitativos de dados entre uma instância do SGBD e um arquivo de dados em um formato especificado pelo usuário se denomina (A) dataloader. (B) sqlcopy. (C) etl. (D) bcp. (E) bckp.,cf40722a7420e43ab1d31d0d3d29f917670310d45bdea5584d6fba59b5bdef39,PENDING,
wave2,P2_HIGH,28,B - alta,analista_em_tecnologia_da_informacao.pdf,73,15,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-metodologias-ageis,0.98,Scrum,DIRECT_KNOWLEDGE,"A equipe de analistas de sistemas de um órgão público decidiu utilizar o framework Scrum para agilizar o desenvolvimento dos seus sistemas de informação. No Scrum, a lista ordenada do que é necessário para melhorar o produto contendo os requisitos de desenvolvimento é o: (A) increment; (B) backlog; (C) sprint review; (",fbaa91d2e6abf02104cd42f4a10fafd0c676f97778cf04d19e0d0e3026d5d9dd,PENDING,
wave2,P2_HIGH,28,B - alta,analista_em_tecnologia_da_informacao.pdf,46,10,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.89,HTML/CSS/Ajax,ASSERTION_SET,"Sobre elementos block-level (nível de bloco) e elementos inline (em linha) no HTML, analise as afirmativas a seguir. I. Um elemento block-level sempre começa numa nova linha. II. <p> é um elemento inline. III. <div> é um elemento block-level. Está correto somente o que se afirma em: (A) I; (B) II; (C) I e II; (D) I e I",43ab722cfc4d0b7403f65e658b6a5e9fe60215d8a53490d9298094afee490cf9,PENDING,
wave2,P2_HIGH,28,B - alta,analista_em_tecnologia_da_informacao.pdf,49,10,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.89,HTML/CSS/Ajax,DIRECT_KNOWLEDGE,"Considere o conteúdo de uma página web simplificada, exibido a seguir. <!DOCTYPE html> <html> <head> <XXXXXXX rel=""stylesheet"" href=""mystyle.css""> </head> <body> <h1>This is a heading</h1> </body> </html> O elemento que deve substituir a string XXXXXXX, na quarta linha, para especificar corretamente a referência a uma ",17d85daca4f737e900808f8696936a09325a36d2418b34f16c699340f1d177ad,PENDING,
wave2,P2_HIGH,28,B - alta,analista_em_tecnologia_da_informacao.pdf,72,14,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-arquitetura-software,0.89,SOA,DIRECT_KNOWLEDGE,"A adoção da Arquitetura Orientada a Serviços (Service Oriented Architecture - SOA) viabiliza a utilização de vários recursos que proporcionam benefícios aos softwares que suportam as operações de negócios das organizações. A detecção de ataques de segurança, como ataques de negação de serviço, é um benefício proporcion",f0da384f34b9d58dd2ecee95f9882238ee931f22d84bdbf4361efe2901303a42,PENDING,
wave2,P2_HIGH,28,B - alta,analista_em_tecnologia_da_informacao.pdf,74,15,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-arquitetura-software,0.89,Web services,DIRECT_KNOWLEDGE,"Observe o seguinte recorte de um documento WSDL. <message name=""getProcessoRequest""> <part name=""processo"" type=""xs:string""/> </message> <message name=""getProcessoResponse""> <part name=""numero"" type=""xs:string""/> </message> <portType name=""ServicoProcesso""> <operation name=""getProcesso""> <input message=""getProcessoRequ",e1331b9e872182798e214c16e958d3074acea2c362a2bd889ea0d14b6e846bd7,PENDING,
wave2,P2_HIGH,28,B - alta,analista_em_tecnologia_da_informacao.pdf,78,16,dp26-p3-esp-seguranca,dp26-p3-esp-si-acesso,0.89,Acesso/autenticação,DIRECT_KNOWLEDGE,"O analista em TI Tomé implantou a aplicação MPWebApp no servidor web HServer. Para controlar o acesso à MPWebApp, Tomé habilitou em HServer um esquema de autenticação do HTTP (Hypertext Transfer Protocol). O esquema habilitado por Tomé exige que o cliente envie o usuário e a senha de acesso codificados em Base64 direta",e4e41cf480a29f89b2de476c80ab28a52a1a96a99531924c280ea5459f095dfb,PENDING,
wave2,P2_HIGH,28,B - alta,analista_em_tecnologia_da_informacao.pdf,80,16,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-arquitetura-software,0.89,Web services,DIRECT_KNOWLEDGE,A analista em TI Isabel está implementando o web service DocService para o MPSC. A comunicação do DocService deve se basear em especificações derivadas do protocolo SOAP (Simple Object Access Protocol) e do framework WS-Security (Web Services Security). Para que DocService possa utilizar contextos de segurança baseados,08a913e7e3fea37f3d7b705c80ea00be6dbd4130a61bb410251a640ea9233ca7,PENDING,
wave2,P2_HIGH,28,B - alta,analista_em_tecnologia_da_informacao.pdf,52,11,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.8425,DOM; HTML/CSS/Ajax,DIRECT_KNOWLEDGE,"No contexto do JavaScript, analise um trecho do HTML de uma página web. <div id=""xpto""> <p>Texto de teste 1</p> <p id=""234"">Texto de teste 2</p> </div> A linha de código que altera o tamanho da fonte do segundo parágrafo acima é: (A) document.getElementById(""234"").style.fontSize=""48px""; (B) document.getElementById(""xpt",e8e15800654689db053f9ba75f0bc8cbafa87238985c026e9300ba48437209a5,PENDING,
wave2,P2_HIGH,28,B - alta,analista_em_tecnologia_da_informacao.pdf,71,14,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-arquitetura-software,0.82,Web services,DIRECT_KNOWLEDGE,"A Equipe de Sistemas de Software (ESS) de um Ministério Público deseja criar um Web Service para verificação do andamento dos processos a ser reutilizável por diversos usuários e aplicações. Para que o Web Service seja utilizado, a ESS deve incluir na descrição do serviço a: (A) definição dos namespaces em WSDL (Web Se",32e8265913f9ea97025b0bcad553ffba5a88a7726420f93061fb92eb48d717c3,PENDING,
wave2,P2_HIGH,28,B - alta,analista_em_tecnologia_da_informacao.pdf,58,12,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sql,0.8,SQL,DIRECT_KNOWLEDGE,"Considere uma tabela relacional T com três colunas, A, B e C. Para as colunas A e B, separadamente, foram criados índices do tipo bitmap, cujos conteúdos são exibidos a seguir, na ordem. 1001 110000000 1002 001000000 1005 000110000 1007 000001100 1010 000000011 112 100001000 114 000000100 117 000010000 210 001000000 31",94d1fd2c998ba41202cdb1594e44f9c83a2344afaccc17d1a99b9db22d65aab3,PENDING,
wave2,P2_HIGH,28,B - alta,analista_em_tecnologia_da_informacao.pdf,61,12,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sql,0.8,SQL,DIRECT_KNOWLEDGE,"João trabalha na migração para o MySQL de um sistema baseado originalmente no SQL Server. Nesse contexto, nos comandos SQL que eventualmente utilizem o operador like, João: (A) é obrigado a substituir o operador like pelo operador regexp; (B) pode manter o comando como está, pois o MySQL interpreta o operador corretame",6114b5accd1eaf7c50e83b1afa546ca8fcfc195b486b5c10e0c4ce677640c4ea,PENDING,
wave2,P2_HIGH,28,B - alta,analista_em_tecnologia_da_informacao.pdf,65,13,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sql,0.8,SQL,DIRECT_KNOWLEDGE,"Analise os comandos SQL abaixo, supondo que T é uma tabela que contém as colunas A, B e C. I. select A, B from T order by C II. select A, B, C from T order by 2 III. select A, B from T order by max(C) IV. select A, B, C from T order by B+C São aceitos no SQL Server, no MySQL e no Oracle somente os comandos: (A) I e II;",07ec82ed5497d254e6d99a1f2d3917e2b3e9cee8e2a7f90e32181f52d76248a0,PENDING,
wave2,P2_HIGH,28,B - alta,analista_em_tecnologia_da_informacao.pdf,62,12,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-ddl,0.78,DDL,DIRECT_KNOWLEDGE,"No SQL Server, considere duas tabelas definidas como abaixo. create table TA(A int not null primary key) create table TB(B int not null primary key) Sabe-se que a execução do comando SQL select A, B FROM TA full outer join TB on A=B produziu o resultado a seguir. 10 NULL 20 NULL 30 NULL Dado que a instância corrente da",4e007efc3a49665033801a30dc0630b30de039a959812ff4b8b42d811e20bb05,PENDING,
wave2,P2_HIGH,28,B - alta,analista_em_tecnologia_da_informacao.pdf,64,13,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-dml,0.69,DML,DIRECT_KNOWLEDGE,"Maria trabalha com um banco de dados onde há uma tabela T com linhas repetidas. Ela precisa remover as repetições indesejadas, porém mantendo as linhas sem repetição e apenas uma linha de cada conjunto de linhas repetidas, como mostrado a seguir. Instância da tabela T antes da remoção: A B C 2 5 7 2 5 7 2 5 7 1 8 9 1 8",10860c224c2317372fa9bb8ec6bfaadd8afc8ba2c04eafb2af9282593a391239,PENDING,
wave2,P2_HIGH,28,B - alta,analista_em_tecnologia_da_informacao.pdf,75,15,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.65,HTML/CSS/Ajax,DIRECT_KNOWLEDGE,"Observe o seguinte recorte do documento catalogo.xsl <xsl:template match=""/""> <html> <body> <table border=""1""> <tr> <th>descricao</th> </tr> <xsl:for-each select=""catalogo/item""> <xsl:sort select=""quantidade""/> <tr> <td><xsl:value-of select=""descricao""/></td> </tr> </xsl:for-each> </table> </body> </html> </xsl:templat",8361529ff1111ad4b09081c2cdf1309b42cd8095907fb7e16d752fbf7e205cb5,PENDING,
wave3,P3_COMPLEMENTARY,29,C - complementar,analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,44,11,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.98,Framework frontend,DIRECT_KNOWLEDGE,"No contexto do Angular, considere o script a seguir. <body> <p style=""font-size:40px"" ng-app=""xpto"" ng-controller=""temp""> ATENÇÃO: {{ param1 + "" "" + param2 }} </p> <script> var app = angular.module(""xpto"", []); app.controller(""temp"", function($scope) { $scope.param1 = ""Temperatura""; $scope.param2 = ""30""; }); </script> ",51c7aa2b751cdf5c4756e6aa839068be81ffa45cc82bb47c63914fe16b35cdb2,PENDING,
wave3,P3_COMPLEMENTARY,29,C - complementar,analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,77,16,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-devops-git,0.98,Git,DIRECT_KNOWLEDGE,O comando que pode ser executado na ferramenta de versionamento Git para exibir a lista dos arquivos alterados no diretório de trabalho local é (A) git fetch (B) git gc (C) git status (D) git prune (E) git remote,252e7c9ea3e514e514b05f04c787504d941138f148e34703bac9ff0bfe063398,PENDING,
wave3,P3_COMPLEMENTARY,29,C - complementar,analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,61,14,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-testes,0.97,JUnit; Tipos de teste,DIRECT_KNOWLEDGE,"JUnit é um framework que facilita o desenvolvimento e execução de testes unitários em códigos Java. Ao contrário das versões anteriores, o JUnit 5 é composto por muitos módulos oriundos de três subprojetos diferentes conhecidos como (A) IntelliJ IDEA, Spring Boot e Ant. (B) Plataforma JUnit, Maven e Eclipse. (C) Gradle",f93b19fab46b204cf25e661a42d36ee69a87b4e965cbf6908282e965375eb13f,PENDING,
wave3,P3_COMPLEMENTARY,29,C - complementar,analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,41,10,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.89,HTML/CSS/Ajax,DIRECT_KNOWLEDGE,"No contexto do HTML e CSS, analise o código a seguir numa página Web. p.centro { text-align: center; color: blue; } Sobre esse trecho, é correto afirmar que a cor e o alinhamento serão aplicados (A) à classe denominada “p.centro”. (B) à classe denominada “p”. (C) aos elementos com a tag <p> que tenham a classe “centro”",d9dc497061f7e447b6593c9581dbd88e8dcb442d0a95f7a41dc50a44d852f10f,PENDING,
wave3,P3_COMPLEMENTARY,29,C - complementar,analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,60,14,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-estruturados,0.89,Estrutura dos dados,SCENARIO,"A ferramenta de desenvolvimento e depuração, utilizada no Kibana 7.0, que permite que um analista faça parser de dados não estruturados presentes em diferentes tipos de arquivos de logs de servidores web ou de banco de dados se denomina (A) logprofiler. (B) logstach. (C) timelion. (D) beats. (E) grok.",02425cc3721b2eec3b19618626f36e56e0fbbd6aed91efd1b8e34835f4f3f24c,PENDING,
wave3,P3_COMPLEMENTARY,29,C - complementar,analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,76,16,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-linguagens-frameworks,0.89,JPA/Hibernate,DIRECT_KNOWLEDGE,"Analise o código a seguir, que descreve a entidade Carro: A anotação JPA, versão 2.0, a ser incluída na linha 9 para indicar que as cores da entidade Carro devem ser armazenadas em uma tabela separada da tabela carros, é (A) @CollectionAttribute (B) @ElementCollection (C) @Embeddable (D) @Embedded (E) @InnerTable",e26a202377ee9a8c6fd0bce62c0e8d69eb80456f5f4ed8ce6a7f5148c5f49888,PENDING,
wave3,P3_COMPLEMENTARY,29,C - complementar,analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,59,13,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-devops-git,0.82,DevOps,ASSERTION_SET,"O Swagger é uma plataforma que possui diversas ferramentas, entre as quais o SwaggerHub. Em relação ao SwaggerHub, analise os itens a seguir: I. Permite que os desenvolvedores definam suas APIs no formato OpenAPI ou AsyncAPI. II. É uma plataforma colaborativa capaz de hospedar todas as definições de APIs em um único lo",932fa878759267a403c027ef56891bcba641cbe2d08af74924ff7f7d59ea06bf,PENDING,
wave3,P3_COMPLEMENTARY,29,C - complementar,analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,70,15,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-ia-dados-bigdata,0.82,IA/ML,DIRECT_KNOWLEDGE,"O Keras é uma API de aprendizado profundo escrita em Python e executada sobre a plataforma de aprendizado de máquina TensorFlow. As principais estruturas de dados do Keras são (A) tensor e pipes. (B) layers e model. (C) neuron e arrays. (D) sets, model e frames. (E) sequential, layers e optimizers.",9023a76629a55d7373fdc8f7420c59c09efe9cf9de5653c7895cebe0bfa75076,PENDING,
wave3,P3_COMPLEMENTARY,29,C - complementar,analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,11,4,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-codificacao,0.8,Estruturas de dados,DIRECT_KNOWLEDGE,"Cinco pessoas formam uma fila. Essa fila será modificada com a seguinte sequência de trocas de posição: o 2º com o 4º, o 1º com o 3º, o 2º com o 5º e o 1º com o 4º. A pessoa que estava no 3º lugar na fila inicial estará, na fila final, no (A) 1º lugar. (B) 2º lugar. (C) 3º lugar. (D) 4º lugar. (E) 5º lugar.",9bad3dcd825d496f4a3e091f806c80814dbd6a0ec856dc67e6de32f49fe55e0f,PENDING,
wave3,P3_COMPLEMENTARY,29,C - complementar,analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,46,11,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-linguagens-frameworks,0.8,Java/JakartaEE,DIRECT_KNOWLEDGE,Considere o código Java a seguir. public class Main { public static void main(String[] args) { int k = 0; while (k < 9) { k++; if (k == 4) { break; } else if (k % 2 == 0) { continue; } System.out.println(k); } } } Assinale a lista de números exibidos na execução desse código. (A) 1 3 (B) 1 2 3 (C) 1 2 3 4 (D) 1 3 5 7 (,85fa32d7a5c7d596f285a06a7764cfe118e10b37338ce230b7c2d54dc7069689,PENDING,
wave3,P3_COMPLEMENTARY,29,C - complementar,analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,50,12,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sql,0.8,SQL,DIRECT_KNOWLEDGE,"Com relação às tabelas X e Y definidas anteriormente, assinale o comando SQL que, sempre que executado, retornaria um resultado vazio. (A) select * FROM X WHERE not exists (select * FROM Y where X.A=Y.A) (B) select * FROM X WHERE not exists (select * FROM Y where X.A<>Y.A) (C) select * FROM X WHERE X.B IS NULL (D) sele",0de83e8f14b2beb4fa3ef865cdfd48c4c9f8292b9f9879feb608ba11a7faa5ba,PENDING,
wave3,P3_COMPLEMENTARY,29,C - complementar,analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,55,13,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sql,0.8,SQL,DIRECT_KNOWLEDGE,"No contexto de expressões SQL em bancos de dados, assinale a construção correta para a cláusula case. select nome, case genero when 'M' then 'Masculino' else 'Feminino' end as genero_por_extenso from pessoa (A) select nome, case genero equal to 'M' then 'Masculino' otherwise 'Feminino' end as genero_por_extenso from pe",4a556719956a99e579d378948c4128a64575985b52b224766a29ec2496bbe3da,PENDING,
wave3,P3_COMPLEMENTARY,29,C - complementar,analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,62,14,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sql,0.8,SQL,ASSERTION_SET,"Com relação aos tipos de backup suportados pelo SQL Server 2016, analise as afirmativas a seguir. I. Um backup incremental de transações inclui todos os registros de log dos quais não foi feito backup de dados anteriores. II. Um backup de logs registra apenas as extensões de dados que foram alteradas nos grupos de arqu",3b3de842bfe7586651fd81a41d8e052a1b3f31fed62287c17b76c56f968689ee,PENDING,
wave3,P3_COMPLEMENTARY,29,C - complementar,analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,74,16,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-linguagens-frameworks,0.8,Java/JakartaEE,CODE_TRACE,"Analise o código a seguir em linguagem de programação Java: Ao executar esse programa em um terminal, será escrito na saída padrão: (A) x = 2 (B) x = 3 (C) x = 4 (D) x = 5 (E) x = 6",dc54de690220a14d56a0a3a78afb04fd4e0e951ba26f91f2a0f50a717943fc52,PENDING,
wave3,P3_COMPLEMENTARY,29,C - complementar,analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,54,12,dp26-p3-esp-bi,dp26-p3-esp-bi-dw-etl-olap,0.78,ETL/OLAP,DIRECT_KNOWLEDGE,"No contexto de análise de dados e cubos OLAP, assinale os quatro tipos de análises que são comuns nesse ambiente. (A) Drill-down / ETL / Pivot / Roll up. (B) Drill-down / ETL / Pivot / Slice. (C) Drill-down / ETL / Roll up / Slice. (D) Drill-down / Pivot / Roll up / Slice. (E) ETL / Pivot / Roll up / Slice. TRT 16ª REG",0717a2c23cbd5b188af4d9366a5cbafbd3bee9c751855c0e76a381889e061a4b,PENDING,
wave3,P3_COMPLEMENTARY,29,C - complementar,analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,72,16,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-ia-dados-bigdata,0.7,IA/ML,DIRECT_KNOWLEDGE,"Com relação aos conceitos de aprendizado de máquina, assinale V para a afirmativa verdadeira e F para a falsa. I. Os três principais paradigmas de aprendizado de máquina são os de aprendizado supervisionado, não supervisionado e por inteligência profunda. II. os algoritmos de classificação e clusterização estão correla",f524b6761c4708410088676291deca3bc79e6553ddce33416ab97e30dd5547da,PENDING,
wave3,P3_COMPLEMENTARY,29,C - complementar,analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,51,12,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-dml,0.69,DML,DIRECT_KNOWLEDGE,"Analise os três seguintes scripts de comandos SQL no contexto das tabelas X e Y definidas anteriormente. I. delete from X where A = 20; II. delete from Y where A = 20; delete from X where A = 20; III. delete from X where A = 20; delete from Y where A = 20; Assinale o(s) script(s) que removeria(m), sem erros, as linhas ",57198b1eb841790cfb496188ec7b3bc6db555349ba53eb81fd222a6fc7f38609,PENDING,
